yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_pop,female_jail_pop,male_jail_pop,female_adult_jail_pop,female_juvenile_jail_pop,male_adult_jail_pop,male_juvenile_jail_pop,aapi_jail_pop,black_jail_pop,latinx_jail_pop,native_jail_pop,white_jail_pop,other_race_jail_pop,total_jail_pretrial,total_jail_from_prison,total_jail_from_other_jail,total_jail_from_fed,total_jail_from_bia,total_jail_from_bop,total_jail_from_ice,total_jail_from_marshals,total_jail_from_other_fed,jail_rated_capacity,private_jail_flag,regional_jail_flag,total_jail_adm,total_jail_dis,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,aapi_prison_pop,black_prison_pop,latinx_prison_pop,native_prison_pop,other_race_prison_pop,white_prison_pop,aapi_female_prison_pop,aapi_male_prison_pop,black_female_prison_pop,black_male_prison_pop,latinx_female_prison_pop,latinx_male_prison_pop,native_female_prison_pop,native_male_prison_pop,other_race_female_prison_pop,other_race_male_prison_pop,white_female_prison_pop,white_male_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,aapi_prison_adm,black_prison_adm,latinx_prison_adm,native_prison_adm,other_race_prison_adm,white_prison_adm,aapi_female_prison_adm,aapi_male_prison_adm,black_female_prison_adm,black_male_prison_adm,latinx_female_prison_adm,latinx_male_prison_adm,native_female_prison_adm,native_male_prison_adm,other_race_female_prison_adm,other_race_male_prison_adm,white_female_prison_adm,white_male_prison_adm,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_adm_rate,total_jail_pretrial_rate,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_prison_adm_rate,female_prison_adm_rate,male_prison_adm_rate,aapi_prison_adm_rate,black_prison_adm_rate,latinx_prison_adm_rate,native_prison_adm_rate,white_prison_adm_rate
200622001,2006,22001,LA,Acadia Parish,60522,39221,19936,19285,102,7052,520,105,31442,small/mid,South,West South Central,168,29180,655.13,84.88,14,80,14,0,80,0,0,47.87,1.4,0,44.73,0,7.62,10,3,0,0,0,0,0,0,83.75,0,0,468,156,226,9,224,128,14,132,,,,,,,,,,,,,,,,,,,,,,153,9,144,0,94,0,0,0,59,,,,,,,,,,,,,216.41,70.22,414.83,0,678.81,269.23,0,142.26,1193.24,19.43,,,,,,,,,390.1,45.14,746.69,0,1332.96,0,0,187.65
200722001,2007,22001,LA,Acadia Parish,60762,39408,20131,19277,95,7044,579,109,31581,small/mid,South,West South Central,168,29180,655.13,83.75,14,80,14,0,80,0,0,47.24,1.35,0,44.35,0,7.25,10,3,0,0,0,0,0,0,83.5,0,0,468,156,237,10,232,54,14,95,,,,,,,,,,,,,,,,,,,,,,181,11,170,,88,,,,92,,,,,,,,,,,,,212.52,69.54,415,0,670.64,233.16,0,140.43,1187.58,18.4,,,,,,,,,459.3,54.64,881.88,,1249.29,,,291.31
200822001,2008,22001,LA,Acadia Parish,61115,39577,20158,19419,117,7009,588,114,31749,small/mid,South,West South Central,168,29180,655.13,82.62,14,80,14,0,80,0,0,46.62,1.3,0,43.98,0,6.88,10,3,0,0,0,0,0,0,83.25,0,0,468,156,240,10,235,73,14,59,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,208.76,69.45,411.97,0,665.14,221.09,0,138.52,1182.5,17.38,,,,,,,,,492.71,,,,,,,
200922001,2009,22001,LA,Acadia Parish,61451,39648,20189,19459,115,7092,666,121,31654,small/mid,South,West South Central,168,29180,655.13,81.5,14,80,14,0,80,0,0,45.99,1.25,0,43.6,0,6.5,10,3,0,0,0,0,0,0,83,0,0,468,156,248,11,237,72,14,58,,,,,,,,,,,,,,,,,,,,,,209,17,192,,117,,,,90,,,,,,,,,,,,,205.56,69.34,411.12,0,648.48,187.69,0,137.74,1180.39,16.39,,,,,,,,,527.14,84.2,986.69,,1649.75,,,284.32
201022001,2010,22001,LA,Acadia Parish,61875,39929,20355,19574,119,7191,697,119,31803,small/mid,South,West South Central,168,29180,655.13,80.38,14,80,14,0,80,0,0,45.37,1.2,0,43.23,0,6.12,10,3,0,0,0,0,0,0,82.75,0,0,468,156,265,15,250,94,13,81,,,,,,,,,,,,,,,,,,,,,,203,12,191,0,123,0,0,0,80,,,,,,,,,,,,,201.31,68.78,408.71,0,630.93,172.17,0,135.93,1172.08,15.33,,,,,,,,,508.4,58.95,975.78,0,1710.47,0,0,251.55
201122001,2011,22001,LA,Acadia Parish,61853,39955,20365,19590,134,7183,721,123,31794,small/mid,South,West South Central,168,29180,655.13,79.25,14,80,14,0,80,0,0,44.74,1.15,0,42.85,0,5.75,10,3,0,0,0,0,0,0,82.5,0,0,468,156,150,16,134,94,13,81,,,,,,,,,,,,,,,,,,,,,,236,23,213,,130,,,,105,,,,,,,,,,,,,198.35,68.75,408.37,0,622.86,159.5,0,134.77,1171.32,14.39,,,,,,,,,590.66,112.94,1087.29,,1809.83,,,330.25
201222001,2012,22001,LA,Acadia Parish,61991,39901,20315,19586,153,7175,738,128,31707,small/mid,South,West South Central,168,29180,655.13,78.12,14,80,14,0,80,0,0,44.12,1.1,0,42.48,0,5.38,10,3,0,0,0,0,0,0,82.25,0,0,468,156,310,16,294,94,13,81,,,,,,,,,,,,,,,,,,,,,,205,18,187,0,108,0,0,0,97,,,,,,,,,,,,,195.78,68.91,408.46,0,614.91,149.05,0,133.98,1172.9,13.48,,,,,,,,,513.77,88.6,954.76,0,1505.23,0,0,305.93
201322001,2013,22001,LA,Acadia Parish,62294,40055,20360,19695,170,7218,817,128,31722,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,311,16,297,94,13,81,,,,,,,,,,,,,,,,,,,,,,216,16,200,0,111,0,0,0,105,,,,,,,,,,,,,192.24,68.76,406.19,0,602.52,128.52,0,132.72,1168.39,12.48,,,,,,,,,539.26,78.59,1015.49,0,1537.82,0,0,331
201422001,2014,22001,LA,Acadia Parish,62664,40197,20492,19705,153,7253,896,129,31766,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,14,176,0,97,0,0,0,93,,,,,,,,,,,,,191.56,68.32,405.99,0,599.61,117.19,0,132.53,1164.27,12.44,,,,,,,,,472.67,68.32,893.17,0,1337.38,0,0,292.77
201522001,2015,22001,LA,Acadia Parish,62681,40113,20415,19698,152,7249,949,139,31624,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.96,68.58,406.13,0,599.94,110.64,0,133.13,1166.7,12.46,,,,,,,,,,,,,,,,
201622001,2016,22001,LA,Acadia Parish,62793,40014,20402,19612,157,7202,1027,133,31495,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.43,68.62,407.91,0,603.86,102.24,0,133.67,1169.59,12.5,,,,,,,,,,,,,,,,
201722001,2017,22001,LA,Acadia Parish,62514,39687,20262,19425,169,7178,1073,139,31128,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.02,69.09,411.84,0,605.88,97.86,0,135.25,1179.23,12.6,,,,,,,,,,,,,,,,
201822001,2018,22001,LA,Acadia Parish,62190,39297,20012,19285,153,7191,1091,140,30722,small/mid,South,West South Central,168,29180,655.13,77,14,80,14,0,80,0,0,43.49,1.05,0,42.1,0,5,10,3,0,0,0,0,0,0,82,0,0,468,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.94,69.96,414.83,0,604.78,96.24,0,137.04,1190.93,12.72,,,,,,,,,,,,,,,,
199022003,1990,22003,LA,Allen Parish,21232,13488,6427,7061,28,2704,611,190,9955,rural,South,West South Central,154,,761.81,42.8,3,45,3,0,44.4,0.6,0,20.05,3.23,0,25.14,,25,14.4,1.6,2.4,0,,2.45,0,0,57,0,0,1613.05,1575.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.32,46.68,637.3,0,741.49,528.64,0,252.54,11959.15,185.35,,,,,,,,,,,,,,,,
199122003,1991,22003,LA,Allen Parish,21968,14114,6422,7692,32,2995,770,190,10127,rural,South,West South Central,154,,761.81,43.2,3,44,3,0,43.6,0.4,0,20.57,3.34,0,23.72,,25.33,14.6,1.4,2.1,0,,2.18,0,0,57,0,0,1533.58,1482.35,,,,,,,47,,,,29,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.08,46.71,572.02,0,686.81,433.77,0,234.23,10865.67,179.47,333,,,,968.28,,,167.87,,,,,,,,
199222003,1992,22003,LA,Allen Parish,22822,14847,6473,8374,36,3351,903,207,10350,rural,South,West South Central,154,,761.81,43.6,3,43,3,0,42.8,0.2,0,21.1,3.45,0,22.29,,25.67,14.8,1.2,1.8,0,,1.91,0,0,57,0,0,1454.11,1389.13,,,,,,,47,0,47,,30,,,,16,,,,,,,,,,,,,31,0,31,,21,0,0,0,10,,,,,,,,,,,,,293.66,46.35,513.49,0,629.66,382.06,0,215.36,9793.97,172.9,316.56,0,561.26,,895.26,,,154.59,208.8,0,370.19,,626.68,0,0,96.62
199322003,1993,22003,LA,Allen Parish,23510,15542,6491,9051,48,3728,984,218,10564,rural,South,West South Central,154,,761.81,44,3,42,3,0,42,0,0,21.62,3.56,0,20.86,,26,15,1,1.5,0,0,1.64,0,0,57,0,0,1374.64,1295.91,,,,,,,61,,,,33,,,,26,,,,,,,,,,,,,52,,,,26,,,,25,,,,,,,,,,,,,283.1,46.22,464.04,0,579.94,361.79,0,197.46,8844.68,167.29,392.48,,,,885.19,,,246.12,334.58,,,,697.42,,,236.65
199422003,1994,22003,LA,Allen Parish,23792,15764,6579,9185,49,3829,970,228,10688,rural,South,West South Central,154,,761.81,41.17,3,40.83,3,0,40.83,0,0,25.83,1.02,0,15.5,,26.5,15.6,0.8,1.2,0,0,1.36,0,0,56.83,0,0,1295.16,1202.69,,,,,,,78,5,73,,47,,,,29,,,,,,,,,,,,,59,4,55,,35,0,0,0,24,,,,,,,,,,,,,261.16,45.6,444.53,0,674.59,105.15,0,145.02,8215.94,168.1,494.8,76,794.77,,1227.47,,,271.33,374.27,60.8,598.8,,914.08,0,0,224.55
199522003,1995,22003,LA,Allen Parish,24246,16137,6727,9410,53,4000,949,246,10889,rural,South,West South Central,154,,761.81,40.33,2,46.67,2,0,46.67,0,0,24.67,2.04,0,21,,27,16.2,0.6,0.9,0,0,1.09,0,0,56.67,0,0,1215.69,1109.47,,,,,,,68,6,62,,43,,,,24,,,,,,,,,,,,,44,4,40,,23,0,0,0,21,,,,,,,,,,,,,249.92,29.73,495.96,0,616.75,214.96,0,192.86,7533.56,167.32,421.39,89.19,658.87,,1075,,,220.41,272.67,59.46,425.08,,575,0,0,192.86
199622003,1996,22003,LA,Allen Parish,24687,16553,6829,9724,67,4206,976,253,11051,rural,South,West South Central,154,,761.81,41.5,4,46.5,4,0,46.5,0,0,26.5,2.11,0,22.5,,24.5,16.8,0.4,0.6,0,0,0.82,0,0,56.5,0,0,1136.22,1016.25,,,,,,,98,7,91,,53,,,,44,,,,,,,,,,,,,61,5,56,,35,0,0,0,26,,,,,,,,,,,,,250.71,58.57,478.2,0,630.05,216.19,0,203.6,6864.13,148.01,592.04,102.5,935.83,,1260.1,,,398.15,368.51,73.22,575.89,,832.14,0,0,235.27
199722003,1997,22003,LA,Allen Parish,24605,16499,6846,9653,70,4176,962,263,11028,rural,South,West South Central,154,,761.81,40.67,2,43.33,2,0,43.33,0,0,17.33,2.01,0,27,,22,17.4,0.2,0.3,0,0,0.55,0,0,56.33,0,0,1056.75,923.04,,,,,,,86,,,,49,,,,36,,,,,,,,,,,,,46,,,,25,0,0,0,21,,,,,,,,,,,,,246.5,29.21,448.88,0,414.99,208.94,0,244.83,6404.93,133.34,521.24,,,,1173.37,,,326.44,278.8,,,,598.66,0,0,190.42
199822003,1998,22003,LA,Allen Parish,25114,16965,6931,10034,75,4410,1008,271,11201,rural,South,West South Central,154,,761.81,40.83,3,45.17,3,0,45.17,0,0,27.17,2.1,0,20.5,,25.5,18,0,0,0,0,0.27,0,0,56.17,0,0,977.27,829.82,,,,,,,90,8,82,,48,,,,41,,,,,,,,,,,,,50,5,45,,27,0,0,0,23,,,,,,,,,,,,,240.67,43.28,450.17,0,616.1,208.33,0,183.02,5760.51,150.31,530.5,115.42,817.22,,1088.44,,,366.04,294.72,72.14,448.48,,612.24,0,0,205.34
199922003,1999,22003,LA,Allen Parish,25364,17166,6973,10193,86,4513,1025,292,11250,rural,South,West South Central,154,,761.81,40,2,46,2,0,46,0,0,25,3.56,0,23,0,21,16,4,0,0,0,0,0,0,56,0,0,1612,1560,,,,,,,98,,,,60,,,,37,,,,,,,,,,,,,64,6,58,0,37,0,0,0,27,,,,,,,,,,,,,233.02,28.68,451.29,0,553.96,347.32,0,204.44,9390.66,122.33,570.9,,,,1329.49,,,328.89,372.83,86.05,569.02,0,819.85,0,0,240
200022003,2000,22003,LA,Allen Parish,25401,17201,6962,10239,125,4560,1025,299,11192,rural,South,West South Central,154,,761.81,40,2,44.5,2,0,44.5,0,0,23.33,3.36,0,22.83,0,22.36,15.33,3.33,0,0,0,0,0,0,55.17,0,0,1629.33,1568.67,50,4,48,1614,289,1325,,,,,,,,,,,,,,,,,,,,,,69,0,69,,30,,,,38,,,,,,,,,,,,,232.54,28.73,434.61,0,511.62,327.8,0,203.98,9472.3,129.99,,,,,,,,,401.14,0,673.89,,657.89,,,339.53
200122003,2001,22003,LA,Allen Parish,25399,17197,6947,10250,126,4552,936,308,11275,rural,South,West South Central,154,,761.81,40,2,43,2,0,43,0,0,21.67,3.16,0,22.67,0,23.71,14.67,2.67,0,0,0,0,0,0,54.33,0,0,1646.67,1577.33,47,6,41,1305,327,978,,,,,,,,,,,,,,,,,,,,,,64,6,58,,31,,,,32,,,,,,,,,,,,,232.6,28.79,419.51,0,476.05,337.61,0,201.06,9575.33,137.87,,,,,,,,,372.16,86.37,565.85,,681.02,,,283.81
200222003,2002,22003,LA,Allen Parish,25194,17115,6924,10191,119,4490,838,328,11340,rural,South,West South Central,154,,761.81,40,2,41.5,2,0,41.5,0,0,20,2.97,0,22.5,0,25.07,14,2,0,0,0,0,0,0,53.5,0,0,1664,1586,42,3,41,1405,308,1097,,,,,,,,,,,,,,,,,,,,,,62,5,57,,28,,,,33,,,,,,,,,,,,,233.71,28.89,407.22,0,445.43,354.42,0,198.41,9722.47,146.48,,,,,,,,,362.26,72.21,559.32,,623.61,,,291.01
200322003,2003,22003,LA,Allen Parish,25327,17167,6950,10217,125,4482,751,322,11487,rural,South,West South Central,154,,761.81,40,2,40,2,0,40,0,0,18.33,2.77,0,22.33,0,26.43,13.33,1.33,0,0,0,0,0,0,52.67,0,0,1681.33,1594.67,41,2,39,1356,273,1083,,,,,,,,,,,,,,,,,,,,,,87,4,83,,40,,,,45,,,,,,,,,,,,,233.01,28.78,391.5,0,408.97,368.84,0,194.39,9793.97,153.96,,,,,,,,,506.79,57.55,812.37,,892.46,,,391.75
200422003,2004,22003,LA,Allen Parish,25338,17265,6963,10302,119,4504,678,346,11618,rural,South,West South Central,154,,761.81,40,2,38.5,2,0,38.5,0,0,16.67,2.57,0,22.17,0,27.79,12.67,0.67,0,0,0,0,0,0,51.83,0,0,1698.67,1603.33,38,2,36,1933,370,1563,,,,,,,,,,,,,,,,,,,,,,79,7,72,0,36,0,0,0,43,,,,,,,,,,,,,231.68,28.72,373.71,0,370.12,379.06,0,190.82,9838.81,160.96,,,,,,,,,457.57,100.53,698.89,0,799.29,0,0,370.12
200522003,2005,22003,LA,Allen Parish,25076,17058,6960,10098,132,4354,563,335,11674,rural,South,West South Central,154,,761.81,40,2,37,2,0,37,0,0,15,2.38,0,22,0,29.14,12,0,0,0,0,0,0,0,51,0,0,1716,1612,42,2,41,1780,359,1421,,,,,,,,,,,,,,,,,,,,,,76,4,72,0,39,0,0,0,37,,,,,,,,,,,,,234.49,28.74,366.41,0,344.51,422.74,0,188.45,10059.8,170.83,,,,,,,,,445.54,57.47,713.01,0,895.73,0,0,316.94
200622003,2006,22003,LA,Allen Parish,25692,17609,7114,10495,128,4648,517,329,11987,rural,South,West South Central,154,,761.81,38.62,2,37,2,0,37,0,0,15.38,2.36,0,21.5,0,29.25,11.25,0,0,0,0,0,0,0,51.88,0,0,1716,1612,46,2,44,1707,327,1380,,,,,,,,,,,,,,,,,,,,,,46,4,42,0,20,0,0,0,26,,,,,,,,,,,,,219.32,28.11,352.55,0,330.9,456.48,0,179.36,9745.02,166.11,,,,,,,,,261.23,56.23,400.19,0,430.29,0,0,216.9
200722003,2007,22003,LA,Allen Parish,25937,17792,7154,10638,135,4717,436,329,12175,rural,South,West South Central,154,,761.81,39.54,2,37,2,0,37,0,0,15.75,2.35,0,21,0,29.36,10.5,0,0,0,0,0,0,0,52.75,0,0,1716,1612,45,2,43,1655,323,1332,,,,,,,,,,,,,,,,,,,,,,82,5,77,0,40,0,0,0,42,,,,,,,,,,,,,222.23,27.96,347.81,0,333.9,538.99,0,172.48,9644.78,165.02,,,,,,,,,460.88,69.89,723.82,0,848,0,0,344.97
200822003,2008,22003,LA,Allen Parish,25854,17647,7160,10487,129,4659,350,336,12173,rural,South,West South Central,154,,761.81,40.45,2,37,2,0,37,0,0,16.12,2.34,0,20.5,0,29.46,9.75,0,0,0,0,0,0,0,53.62,0,0,1716,1612,44,2,42,1405,165,1240,,,,,,,,,,,,,,,,,,,,,,91.5,,,,,,,,,,,,,,,,,,,,,229.22,27.93,352.82,0,346,668.57,0,168.41,9724.03,166.94,,,,,,,,,518.5,,,,,,,
200922003,2009,22003,LA,Allen Parish,25863,17686,7080,10606,133,4681,265,372,12235,rural,South,West South Central,154,,761.81,41.36,2,37,2,0,37,0,0,16.5,2.33,0,20,0,29.57,9,0,0,0,0,0,0,0,54.5,0,0,1716,1612,56,4,52,1833,216,1617,,,,,,,,,,,,,,,,,,,,,,101,8,93,0,48,0,0,0,53,,,,,,,,,,,,,233.86,28.25,348.86,0,352.49,879.25,0,163.47,9702.59,167.19,,,,,,,,,571.07,112.99,876.86,0,1025.42,0,0,433.18
201022003,2010,22003,LA,Allen Parish,25718,17543,7027,10516,135,4513,217,378,12300,rural,South,West South Central,154,,761.81,42.27,2,37,2,0,37,0,0,16.88,2.31,0,19.5,0,29.68,8.25,0,0,0,0,0,0,0,55.38,0,0,1716,1612,46,4,42,952,114,838,,,,,,,,,,,,,,,,,,,,,,77,7,70,0,37,0,0,0,40,,,,,,,,,,,,,240.95,28.46,351.84,0,374.03,1064.52,0,158.54,9781.68,169.18,,,,,,,,,438.92,99.62,665.65,0,819.85,0,0,325.2
201122003,2011,22003,LA,Allen Parish,25755,17513,6981,10532,133,4484,258,380,12258,rural,South,West South Central,154,,761.81,43.18,2,37,2,0,37,0,0,17.25,2.3,0,19,0,29.79,7.5,0,0,0,0,0,0,0,56.25,0,0,1716,1612,46,6,40,1849,451,1398,,,,,,,,,,,,,,,,,,,,,,82,8,74,,35,,,,45,,,,,,,,,,,,,246.56,28.65,351.31,0,384.7,891.47,0,155,9798.44,170.1,,,,,,,,,468.22,114.6,702.62,,780.55,,,367.11
201222003,2012,22003,LA,Allen Parish,25638,17397,6931,10466,133,4436,269,386,12173,rural,South,West South Central,154,,761.81,44.09,2,37,2,0,37,0,0,17.62,2.29,0,18.5,0,29.89,6.75,0,0,0,0,0,0,0,57.12,0,0,1716,1612,43,6,37,1370,215,1155,,,,,,,,,,,,,,,,,,,,,,91,5,86,,41,,,,49,,,,,,,,,,,,,253.43,28.86,353.53,0,397.2,851.3,0,151.98,9863.77,171.81,,,,,,,,,523.08,72.14,821.71,,924.26,,,402.53
201322003,2013,22003,LA,Allen Parish,25683,17363,6898,10465,136,4414,263,391,12159,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,43,7,36,1123,316,807,,,,,,,,,,,,,,,,,,,,,,93,8,85,0,44,0,0,0,49,,,,,,,,,,,,,259.17,28.99,353.56,0,407.79,866.92,0,148.04,9883.08,172.78,,,,,,,,,535.62,115.98,812.23,0,996.83,0,0,402.99
201422003,2014,22003,LA,Allen Parish,25729,17368,6887,10481,129,4397,280,382,12180,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,11,101,0,49,0,0,0,63,,,,,,,,,,,,,259.1,29.04,353.02,0,409.37,814.29,0,147.78,9880.24,172.73,,,,,,,,,644.86,159.72,963.65,0,1114.4,0,0,517.24
201522003,2015,22003,LA,Allen Parish,25645,17269,6843,10426,129,4393,283,354,12110,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.58,29.23,354.88,0,409.74,805.65,0,148.64,9936.88,173.72,,,,,,,,,,,,,,,,
201622003,2016,22003,LA,Allen Parish,25693,17206,6778,10428,123,4340,309,346,12088,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.54,29.51,354.81,0,414.75,737.86,0,148.91,9973.27,174.36,,,,,,,,,,,,,,,,
201722003,2017,22003,LA,Allen Parish,25631,17133,6754,10379,124,4331,310,345,12023,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.65,29.61,356.49,0,415.61,735.48,0,149.71,10015.76,175.1,,,,,,,,,,,,,,,,
201822003,2018,22003,LA,Allen Parish,25605,17068,6696,10372,124,4303,328,333,11980,rural,South,West South Central,154,,761.81,45,2,37,2,0,37,0,0,18,2.28,0,18,0,30,6,0,0,0,0,0,0,0,58,0,0,1716,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.65,29.87,356.73,0,418.31,695.12,0,150.25,10053.9,175.77,,,,,,,,,,,,,,,,
199022005,1990,22005,LA,Ascension Parish,58408,38193,19382,18811,103,7964,583,59,29484,small/mid,South,West South Central,16,12940,289.97,118.8,3.33,118.2,3.33,0,113.4,4.8,0,73.4,0.4,0.85,45,,77.8,26.4,0,0,0,,0,0,0,137.8,0,0,725.6,663.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.05,17.18,628.36,0,921.65,68.61,1440.68,152.63,1899.82,203.7,,,,,,,,,,,,,,,,
199122005,1991,22005,LA,Ascension Parish,59447,38753,19655,19098,110,8009,635,64,29935,small/mid,South,West South Central,16,12940,289.97,141.2,5,140.8,5,0,133.6,7.2,0,88.6,0.6,0.78,52,,94.2,26.6,0,0,0,,0,0,0,169.2,0,0,946.9,859.8,,,,,,,179,8,171,,107,0,0,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.36,25.44,737.25,0,1106.26,94.49,1218.75,173.71,2443.42,243.08,461.9,40.7,895.38,,1336,0,0,240.52,,,,,,,,
199222005,1992,22005,LA,Ascension Parish,60829,39680,20110,19570,122,8131,677,71,30679,small/mid,South,West South Central,16,12940,289.97,163.6,6.67,163.4,6.67,0,153.8,9.6,0,103.8,0.8,0.71,59,,110.6,26.8,0,0,0,,0,0,0,200.6,0,0,1168.2,1056.4,,,,,,,160,6,154,,91,,,,68,,,,,,,,,,,,,67,,,,46,0,0,0,21,,,,,,,,,,,,,412.3,33.17,834.95,0,1276.6,118.17,1000,192.31,2944.05,278.73,403.23,29.84,786.92,,1119.17,,,221.65,168.85,,,,565.74,0,0,68.45
199322005,1993,22005,LA,Ascension Parish,62219,40716,20664,20052,133,8286,705,77,31515,small/mid,South,West South Central,16,12940,289.97,186,8.33,186,8.33,0,174,12,0,119,1,0.63,66,,127,27,0,0,0,0,0,0,0,232,0,0,1389.5,1253,,,,,,,200,5,195,,121,0,0,0,79,,,,,,,,,,,,,127,4,123,,82,0,0,0,45,,,,,,,,,,,,,456.82,40.31,927.59,0,1436.16,141.84,818.18,209.42,3412.66,311.92,491.21,24.2,972.47,,1460.29,0,0,250.67,311.92,19.36,613.41,,989.62,0,0,142.79
199422005,1994,22005,LA,Ascension Parish,64216,42162,21371,20791,146,8526,779,81,32630,small/mid,South,West South Central,16,12940,289.97,169,10,163,10,0,163,0,0,123,1,0,49,,137,31.8,0,0,0,0,0,0,0,213,0,0,1610.8,1449.6,,,,,,,214,10,204,,130,0,0,0,84,,,,,,,,,,,,,138,8,130,,95,0,0,0,43,,,,,,,,,,,,,400.83,46.79,783.99,0,1442.65,128.37,0,150.17,3820.5,324.94,507.57,46.79,981.19,,1524.75,0,0,257.43,327.31,37.43,625.27,,1114.24,0,0,131.78
199522005,1995,22005,LA,Ascension Parish,66138,43594,22078,21516,151,8753,836,84,33770,small/mid,South,West South Central,16,12940,289.97,195,15,193,15,0,193,0,0,152,1.46,0,56,,153,36.6,0,0,0,0,0,0,0,213,0,0,1832.1,1646.2,,,,,,,273,8,265,,174,0,0,0,99,,,,,,,,,,,,,188,9,179,,116,0,0,0,72,,,,,,,,,,,,,447.31,67.94,897.01,0,1736.55,174.64,0,165.83,4202.64,350.97,626.23,36.24,1231.64,,1987.89,0,0,293.16,431.25,40.76,831.94,,1325.26,0,0,213.21
199622005,1996,22005,LA,Ascension Parish,68093,45150,22858,22292,164,9006,905,103,34972,small/mid,South,West South Central,16,12940,289.97,200,15,185,15,0,185,0,0,135,1.66,0,65,,149,41.4,0,0,0,0,0,0,0,213,0,0,2053.4,1842.8,,,,,,,295,9,286,,203,0,0,0,92,,,,,,,,,,,,,179,7,172,,122,0,0,0,57,,,,,,,,,,,,,442.97,65.62,829.89,0,1499,183.43,0,185.86,4547.95,330.01,653.38,39.37,1282.97,,2254.05,0,0,263.07,396.46,30.62,771.58,,1354.65,0,0,162.99
